Permits,Pods,Year,Month,Well,x_2265,y_2265,x_2266,y_2266,total_dept,top_screen,bottom_scr,use_acft,days,cfd
[4762],[15105416D],2021,,15105416DCD5,2688038.8167552347,338311.19724598766,2688164.0,824293.0000000028,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2022,,15105416DCD5,2688038.8167552347,338311.19724598766,2688164.0,824293.0000000028,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2023,,15105416DCD5,2688038.8167552347,338311.19724598766,2688164.0,824293.0000000028,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2002,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2003,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2004,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2005,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2006,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2007,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2008,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2009,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2010,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2011,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2012,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2013,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2014,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,5.0375,365,601.1876712328766
[4762],[15105416D],2015,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,8.1875,365,977.1164383561644
[4762],[15105416D],2016,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,6.5375,366,778.0696721311475
[4762],[15105416D],2017,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,5.98375,365,714.1154794520547
[4762],[15105416D],2018,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,7.5275,365,898.350410958904
[4762],[15105416D],2019,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,4.64625,365,554.4949315068494
[4762],[15105416D],2020,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.9875,366,117.52868852459017
[4762],[15105416D],2021,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2022,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2023,,15105416DCD6,2687924.768341253,338400.09650410974,2688049.9999999995,824381.9999999986,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2002,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2003,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2004,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2005,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2006,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2007,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2008,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2009,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2010,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2011,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2012,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2013,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2014,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,5.0375,365,601.1876712328766
[4762],[15105416D],2015,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,8.1875,365,977.1164383561644
[4762],[15105416D],2016,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,6.5375,366,778.0696721311475
[4762],[15105416D],2017,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,5.98375,365,714.1154794520547
[4762],[15105416D],2018,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,7.5275,365,898.350410958904
[4762],[15105416D],2019,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,4.64625,365,554.4949315068494
[4762],[15105416D],2020,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.9875,366,117.52868852459017
[4762],[15105416D],2021,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2022,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2023,,15105416DCD7,2687798.7158890124,338496.98538882774,2687923.9999999995,824479.0000000052,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2002,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2003,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2004,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2005,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2006,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2007,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2008,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2009,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2010,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2011,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2012,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,366,0.0
[4762],[15105416D],2013,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2014,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,5.0375,365,601.1876712328766
[4762],[15105416D],2015,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,8.1875,365,977.1164383561644
[4762],[15105416D],2016,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,6.5375,366,778.0696721311475
[4762],[15105416D],2017,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,5.98375,365,714.1154794520547
[4762],[15105416D],2018,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,7.5275,365,898.350410958904
[4762],[15105416D],2019,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,4.64625,365,554.4949315068494
[4762],[15105416D],2020,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.9875,366,117.52868852459017
[4762],[15105416D],2021,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2022,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4762],[15105416D],2023,,15105416DDC,2688533.8886067825,338108.6045700102,2688658.9999999986,824089.9999999971,0.0,0.0,0.0,0.0,365,0.0
[4691A],[15105418B],2000,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,30.8,366,3665.7049180327867
[4691A],[15105418B],2001,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,34.0,365,4057.6438356164385
[4691A],[15105418B],2002,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,32.3,365,3854.761643835616
[4691A],[15105418B],2003,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,46.65,365,5567.32602739726
[4691A],[15105418B],2004,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,14.0,366,1666.2295081967213
[4691A],[15105418B],2005,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,14.3,365,1706.5972602739726
[4691A],[15105418B],2006,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,46.4,365,5537.490410958904
[4691A],[15105418B],2007,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,23.6,365,2816.482191780822
[4691A],[15105418B],2008,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,13.65,366,1624.5737704918033
[4691A],[15105418B],2009,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,28.6,365,3413.194520547945
[4691A],[15105418B],2010,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,11.8,365,1408.241095890411
[4691A],[15105418B],2011,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,11.05,365,1318.7342465753427
[4691A],[15105418B],2012,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,52.0,366,6188.852459016393
[4691A],[15105418B],2013,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,31.86,365,3802.250958904109
[4691A],[15105418B],2014,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,23.45,365,2798.5808219178084
[4691A],[15105418B],2015,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,33.65,365,4015.8739726027397
[4691A],[15105418B],2016,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,22.15,366,2636.213114754098
[4691A],[15105418B],2017,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,44.365,365,5294.628493150685
[4691A],[15105418B],2018,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,35.15,365,4194.8876712328765
[4691A],[15105418B],2019,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,19.7,365,2351.0465753424655
[4691A],[15105418B],2020,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,26.705,366,3178.3327868852452
[4691A],[15105418B],2021,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,19.955,365,2381.4789041095887
[4691A],[15105418B],2022,,15105418BB,2674695.64868178,341497.6814906671,2674821.0,827489.9999999995,0.0,0.0,0.0,29.43,365,3512.248767123288
[4691A],[15105418B],2000,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,30.8,366,3665.7049180327867
[4691A],[15105418B],2001,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,34.0,365,4057.6438356164385
[4691A],[15105418B],2002,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,32.3,365,3854.761643835616
[4691A],[15105418B],2003,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,46.65,365,5567.32602739726
[4691A],[15105418B],2004,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,14.0,366,1666.2295081967213
[4691A],[15105418B],2005,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,14.3,365,1706.5972602739726
[4691A],[15105418B],2006,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,46.4,365,5537.490410958904
[4691A],[15105418B],2007,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,23.6,365,2816.482191780822
[4691A],[15105418B],2008,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,13.65,366,1624.5737704918033
[4691A],[15105418B],2009,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,28.6,365,3413.194520547945
[4691A],[15105418B],2010,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,11.8,365,1408.241095890411
[4691A],[15105418B],2011,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,11.05,365,1318.7342465753427
[4691A],[15105418B],2012,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,52.0,366,6188.852459016393
[4691A],[15105418B],2013,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,31.86,365,3802.250958904109
[4691A],[15105418B],2014,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,23.45,365,2798.5808219178084
[4691A],[15105418B],2015,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,33.65,365,4015.8739726027397
[4691A],[15105418B],2016,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,22.15,366,2636.213114754098
[4691A],[15105418B],2017,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,44.365,365,5294.628493150685
[4691A],[15105418B],2018,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,35.15,365,4194.8876712328765
[4691A],[15105418B],2019,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,19.7,365,2351.0465753424655
[4691A],[15105418B],2020,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,26.705,366,3178.3327868852452
[4691A],[15105418B],2021,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,19.955,365,2381.4789041095887
[4691A],[15105418B],2022,,15105418BBD,2675158.5112872794,341578.01130853954,2675284.0000000014,827569.9999999936,0.0,0.0,0.0,29.43,365,3512.248767123288
[4204],[15105418C],1991,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,10.85,365,1294.8657534246574
[4204],[15105418C],1992,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,9.0,366,1071.1475409836066
[4204],[15105418C],1993,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,3.8,365,453.5013698630137
[4204],[15105418C],1994,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,3.85,365,459.46849315068494
[4204],[15105418C],1996,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,7.9,366,940.2295081967213
[4204],[15105418C],1999,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,18.9,365,2255.572602739726
[4204],[15105418C],2000,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,14.1,366,1678.1311475409836
[4204],[15105418C],2001,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,41.5,365,4952.712328767123
[4204],[15105418C],2002,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,21.3,365,2541.9945205479453
[4204],[15105418C],2003,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,25.95,365,3096.93698630137
[4204],[15105418C],2004,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,4.45,366,529.6229508196722
[4204],[15105418C],2005,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,7.15,365,853.2986301369863
[4204],[15105418C],2006,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,32.35,365,3860.7287671232875
[4204],[15105418C],2007,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,7.3,365,871.2
[4204],[15105418C],2008,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,3.855,366,458.80819672131145
[4204],[15105418C],2009,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,22.15,365,2643.4356164383557
[4204],[15105418C],2010,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,14.6,365,1742.4
[4204],[15105418C],2011,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,8.55,365,1020.378082191781
[4204],[15105418C],2012,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,15.4,366,1832.8524590163934
[4204],[15105418C],2013,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,36.05,365,4302.295890410958
[4204],[15105418C],2014,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,14.7135,365,1755.9453698630136
[4204],[15105418C],2015,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,13.3,365,1587.2547945205479
[4204],[15105418C],2016,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,11.74,366,1397.2524590163935
[4204],[15105418C],2017,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,24.3,365,2900.0219178082193
[4204],[15105418C],2018,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,6.215,365,741.7134246575341
[4204],[15105418C],2019,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,19.965,365,2382.6723287671234
[4204],[15105418C],2021,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,27.3,365,3258.0493150684933
[4204],[15105418C],2022,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,23.96,365,2859.445479452055
[4204],[15105418C],2023,,15105418CAB,2675713.419940114,340228.64909964165,2675838.000000001,826219.9999999965,0.0,0.0,0.0,18.575,365,2216.786301369863
[4204],[15105418C],1991,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,10.85,365,1294.8657534246574
[4204],[15105418C],1992,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,9.0,366,1071.1475409836066
[4204],[15105418C],1993,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,3.8,365,453.5013698630137
[4204],[15105418C],1994,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,3.85,365,459.46849315068494
[4204],[15105418C],1996,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,7.9,366,940.2295081967213
[4204],[15105418C],1999,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,18.9,365,2255.572602739726
[4204],[15105418C],2000,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,14.1,366,1678.1311475409836
[4204],[15105418C],2001,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,41.5,365,4952.712328767123
[4204],[15105418C],2002,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,21.3,365,2541.9945205479453
[4204],[15105418C],2003,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,25.95,365,3096.93698630137
[4204],[15105418C],2004,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,4.45,366,529.6229508196722
[4204],[15105418C],2005,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,7.15,365,853.2986301369863
[4204],[15105418C],2006,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,32.35,365,3860.7287671232875
[4204],[15105418C],2007,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,7.3,365,871.2
[4204],[15105418C],2008,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,3.855,366,458.80819672131145
[4204],[15105418C],2009,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,22.15,365,2643.4356164383557
[4204],[15105418C],2010,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,14.6,365,1742.4
[4204],[15105418C],2011,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,8.55,365,1020.378082191781
[4204],[15105418C],2012,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,15.4,366,1832.8524590163934
[4204],[15105418C],2013,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,36.05,365,4302.295890410958
[4204],[15105418C],2014,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,14.7135,365,1755.9453698630136
[4204],[15105418C],2015,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,13.3,365,1587.2547945205479
[4204],[15105418C],2016,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,11.74,366,1397.2524590163935
[4204],[15105418C],2017,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,24.3,365,2900.0219178082193
[4204],[15105418C],2018,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,6.215,365,741.7134246575341
[4204],[15105418C],2019,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,19.965,365,2382.6723287671234
[4204],[15105418C],2021,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,27.3,365,3258.0493150684933
[4204],[15105418C],2022,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,23.96,365,2859.445479452055
[4204],[15105418C],2023,,15105418CBA,2675210.5114772,340218.27754754847,2675334.999999999,826210.0000000019,0.0,0.0,0.0,18.575,365,2216.786301369863
[4195],[15105418D],1990,,15105418DB,2676703.764298275,339543.4988966724,2676827.999999999,825534.0000000034,49.0,34.0,49.0,33.166666666666664,365,3958.1917808219177
[4195],[15105418D],1991,,15105418DB,2676703.764298275,339543.4988966724,2676827.999999999,825534.0000000034,49.0,34.0,49.0,37.766666666666666,365,4507.1671232876715
