Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
130792	15206234AAD3		Ramsey	Devils Lake Basin	Spiritwood	Test Hole	None	0	0	1460	1.22	1461.22	Survey 1 ft	2018-10-23	190	175	0	0	-98.568902	47.943958	Digitized - Heads Up
13280	15206234DDA		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	PVC	2	1531.53	1529.62	1532.75	1530.84	Global Position Survey	1991-07-23	280	267	238	243	-98.568841	47.936905	GPS - Surveyed
25058	15206234DDA1		Ramsey	Devils Lake Basin	Spiritwood	Unknown		2	1525	1525	1526.22	1526.22	Topographic Map	1991-07-22	280	267	0	0	-98.569971	47.935862	Calculated
9727	15206303ABA		Ramsey	Devils Lake Basin	Spiritwood	Observation Well - Destroyed	PVC	1.25	1463	1461	1464.21	1462.21	Topographic Map	1973-08-20	180	165	140	143	-98.704318	48.020038	Calculated
3506	15206310DAC	475944098415901	Benson	Devils Lake Basin	Spiritwood	Observation Well	ABS	1.25	1445.94	1443.6	1447.14	1444.8	Survey 0.1 ft	1968-07-18	240	210	171	174	-98.69929	47.99657	Calculated
12414	15206312BAB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1440	1.22	1441.22	Topographic Map	1973-08-22	180	150	0	0	-98.668353	48.004696	Calculated
9728	15206313ABD		Ramsey	Devils Lake Basin	Spiritwood	Observation Well - Plugged	ABS	1.25	1473.82	1472	1475.04	1473.22	Global Position Survey	1973-08-21	360	340	297	303	-98.659876	47.988088	GPS - Surveyed
9729	15206313ACB1		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	1.25	1462.61	1461.2	1463.83	1462.42	Global Position Survey	1987-09-09	256	0	248	253	-98.660466	47.987445	GPS - Surveyed
9730	15206313ACB2		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1463.33	1461.49	1464.55	1462.71	Global Position Survey	1987-09-10	75	0	62	67	-98.660442	47.987469	GPS - Surveyed
9731	15206313ACB3		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	1.25	1463.5	1462.18	1464.72	1463.4	Global Position Survey	1987-09-16	320	0	308	313	-98.660415	47.987494	GPS - Surveyed
9732	15206313ACB4		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1465.04	1462.6	1466.26	1463.82	Global Position Survey	1987-09-16	25	0	15	25	-98.660377	47.987539	GPS - Surveyed
3507	15206318CCC		Benson	Devils Lake Basin	Lake Clay Sed.	Observation Well - Plugged	PVC	2	1457.87	1456.4	1459.02	1457.5500000000002	Survey 0.1 ft	1986-09-29	40	0	33	38	-98.779581	47.978751	Calculated
12415	15206319ADA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1420	1.16	1421.16	Topographic Map	1969-09-12	120	99	0	0	-98.760738	47.973476	Calculated
12416	15206332CCC		Benson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1452	1.16	1453.16	Topographic Map	1968-07-18	120	92	0	0	-98.758402	47.935437	Calculated
3508	15206402CBB	480044098492201	Benson	Devils Lake Basin	Spiritwood	Observation Well	ABS	1.25	1440.66	1438.1	1441.7900000000002	1439.23	Survey 0.1 ft	1969-09-16	160	143	107	113	-98.822991	48.01353	Calculated
3509	15206407BCA	480005098542001	Benson	Devils Lake Basin	Spiritwood	Observation Well	ABS	1.25	1434.05	1432.1	1435.1699999999998	1433.2199999999998	Survey 0.1 ft	1968-07-24	160	123	117	120	-98.905879	48.002789	Calculated
3510	15206407CDD		Benson	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1444.47	1442.2	1445.59	1443.32	Survey 0.1 ft	1986-09-25	30	0	23	28	-98.900613	47.993571	Calculated
3511	15206408BAB		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1432.45	1430.4	1433.56	1431.51	Survey 0.1 ft	1986-09-25	20	0	13	18	-98.882089	48.006383	Calculated
3512	15206408BDA	480010098525001	Benson	Devils Lake Basin	Sand Sediments	Observation Well - Plugged	PVC	2	1440.4	1438	1441.51	1439.11	Survey 0.1 ft	1986-09-25	68	0	57.5	62.5	-98.879439	48.002705	Calculated
3513	15206408BDD		Benson	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1422.88	1420.2	1423.99	1421.31	Survey 0.1 ft	1986-09-26	20	0	7	17	-98.879439	48.000869	Calculated
3514	15206416DDD		Benson	Devils Lake Basin	Lake Clay Sed.	Observation Well - Plugged	PVC	2	1495.7	1493.7	1496.8300000000002	1494.8300000000002	Survey 0.1 ft	1986-09-29	20	0	13	18	-98.847186	47.978909	Calculated
3515	15206417BDD		Benson	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1462.1	1460.4	1463.23	1461.5300000000002	Survey 0.1 ft	1986-09-26	25	0	18	23	-98.879309	47.986251	Calculated
3516	15206419ABC	475832098535701	Benson	Devils Lake Basin	Gravel Sediments	Observation Well - Destroyed	PVC	2	1602.03	1600	1603.17	1601.14	Survey 0.1 ft	1986-09-29	120	0	110	115	-98.897853	47.975445	Calculated
3517	15206422AAA		Benson	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1480.93	1479.7	1482.0600000000002	1480.8300000000002	Survey 0.1 ft	1986-09-23	50	0	43	48	-98.825483	47.97685	Calculated
3518	15206426CBC		Ramsey	Devils Lake Basin	Lake Clay Sed.	Observation Well	PVC	2	1449.03	1447.5	1450.17	1448.64	Survey 0.1 ft	1986-09-23	20	0	13	18	-98.822654	47.953561	Calculated
3519	15206427BAA		Benson	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1442.16	1440.7	1443.2900000000002	1441.8300000000002	Survey 0.1 ft	1986-09-23	15	0	8	13	-98.836148	47.962624	Calculated
3520	15206427BBB	475741098503901	Benson	Devils Lake Basin	Warwick	Observation Well	PVC	1.25	1454.51	1452.8	1455.64	1453.93	Survey 0.1 ft	1967-10-20	80	76	57	60	-98.844285	47.962612	Calculated
3522	15206435DBB		Benson	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1443.38	1442.1	1444.5200000000002	1443.24	Survey 0.1 ft	1986-09-24	15	0	8	13	-98.811719	47.940886	Calculated
3530	15206513CAC	475852098552701	Benson	Devils Lake Basin	Spiritwood	Observation Well - Destroyed	ABS	1.25	1532	1530	1533.15	1531.15	Topographic Map	1969-09-16	180	172	137	143	-98.924536	47.982664	Calculated
9395	15305904BDA		Nelson	Devils Lake Basin	Unknown	Stock Well	Unknown	6	1520	1520	1521.24	1521.24	Topographic Map	1967-01-01	0	0	65	67	-98.239884	48.10345	Calculated
132777	15305904CCC		Nelson		Sand Sediments	Observation Well - Plugged	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	2024-07-30	40	0	12	22	-98.247142	48.093613	GPS - Handheld
132778	15305904CCC2		Nelson		Sand Sediments	Observation Well - Plugged	PVC	2	N/A	N/A	N/A	N/A	Global Position Survey	2024-07-31	23	0	12	22	-98.247123	48.093608	GPS - Handheld
21985	15305906CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1514	1.23	1515.23	Topographic Map	1968-06-29	40	10	0	0	-98.291156	48.094546	Calculated
32106	15305931BAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1520	1.22	1521.22		1949-01-01	40	29	0	0	-98.283075	48.03467	Calculated
32107	15305932BBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1517	1.23	1518.23		1949-01-01	50	46	0	0	-98.269465	48.034625	Calculated
32108	15305932DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1525	1.24	1526.24		1949-01-01	45	38	0	0	-98.250816	48.022007	Calculated
9396	15306007AAA		Nelson	Devils Lake Basin	Unknown	Stock Well	Unknown	6	N/A	N/A	N/A	N/A	 		0	0	70	100	-98.402141	48.092558	Calculated
9397	15306007CBC		Nelson	Devils Lake Basin	Unknown	Stock Well	Unknown	4	N/A	N/A	N/A	N/A	 	1962-01-01	0	0	100	140	-98.421044	48.083485	Calculated
32110	15306022ACB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1504	1.22	1505.22		1948-01-01	18	0	0	0	-98.345252	48.060036	Calculated
32111	15306022ACC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1505	1.22	1506.22		1948-01-01	35	24	0	0	-98.345252	48.058224	Calculated
32112	15306022BDA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1504	1.22	1505.22		1948-01-01	30	24	0	0	-98.347944	48.06004	Calculated
9398	15306022DBA		Nelson	Devils Lake Basin	Unknown	Municipal Well	Unknown	34	1505	1505	1506.22	1506.22	Topographic Map	1919-01-01	15	0	0	15	-98.342548	48.056413	Calculated
32113	15306022DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1521	1.22	1522.22		1948-01-01	37	0	0	0	-98.337145	48.050975	Calculated
9399	15306025CAB		Nelson	Devils Lake Basin	No Obs Well Installed	Observation Well	Unknown	0	1507	1507	1508.22	1508.22	Topographic Map	1949-01-01	100	97	0	100	-98.307439	48.041963	Calculated
32114	15306025CBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1509	1.22	1510.22		1949-01-01	58	37	0	0	-98.312873	48.041963	Calculated
32115	15306025CDC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	-1.22	1506.78	0	1508		1949-01-01	36	0	0	0	-98.307438	48.036538	Calculated
9400	15306026ACB		Nelson	Devils Lake Basin	Unknown	Municipal Well	Unknown	2	1514	1514	1515.22	1515.22	Topographic Map		0	0	0	21	-98.323665	48.045573	Calculated
32116	15306026DAB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1521	1.22	1522.22		1949-01-01	85	77	0	0	-98.318263	48.041969	Calculated
32117	15306026DDA		Nelson	Devils Lake Basind	No Obs Well Installed	Test Hole	None	0	0	1506	1.22	1507.22		1949-01-01	120	0	0	0	-98.315601	48.038357	Calculated
32118	15306026DDC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1513	1.22	1514.22		1949-01-01	75	70	0	0	-98.31829	48.03655	Calculated
9401	15306026DDD		Nelson	Devils Lake Basin	Unknown	Municipal Well	Unknown	10	1510	1510	1511.22	1511.22	Topographic Map	1961-01-01	0	0	64	88	-98.315607	48.03655	Calculated
32119	15306027CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1510	1.21	1511.21		1949-01-01	145	72	0	0	-98.356254	48.036537	Calculated
32120	15306027CDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1510	1.21	1511.21		1949-01-01	149	145	0	0	-98.34806	48.036544	Calculated
32121	15306028CDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1515	1.22	1516.22		1949-01-01	165	162	0	0	-98.369807	48.036537	Calculated
32122	15306029CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1538	1.24	1539.24		1949-01-01	155	149	0	0	-98.399536	48.036506	Calculated
32123	15306029CDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1536	1.24	1537.24		1949-01-01	108	80	0	0	-98.391478	48.036528	Calculated
32124	15306029DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1531	1.23	1532.23		1949-01-01	155	0	0	0	-98.380683	48.036571	Calculated
32125	15306030CCD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1540	1.24	1541.24		1949-01-01	40	34	0	0	-98.418435	48.036481	Calculated
32126	15306034AAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1510	1.21	1511.21		1949-01-01	60	51	0	0	-98.337221	48.034748	Calculated
9402	15306034DA		Nelson	Devils Lake Basin	Unknown	Domestic Well		0	N/A	N/A	N/A	N/A	 	1958-01-01	0	0	0	0	-98.338629	48.02658	Calculated
32127	15306035AAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1514	1.21	1515.21		1949-01-01	87	85	0	0	-98.315639	48.034742	Calculated
32128	15306035ABA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	-1.21	1509.79	0	1511		1949-01-01	97	92	0	0	-98.321059	48.034742	Calculated
32130	15306035ABB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1510	1.21	1511.21		1949-01-01	120	114	0	0	-98.323761	48.034744	Calculated
32131	15306035BAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1511	1.21	1512.21		1949-01-01	40	31	0	0	-98.326459	48.034744	Calculated
32133	15306035CCB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1506	1.2	1507.2		1948-01-01	160	156	0	0	-98.334577	48.023853	Calculated
32134	15306035CCC		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1511	1.2	1512.2		1948-10-01	100	94	0	0	-98.334585	48.022034	Calculated
32135	15306035CCD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1503	1.2	1504.2		1948-01-01	38	33	0	0	-98.331874	48.02204	Calculated
32136	15306036AAA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1507	1.22	1508.22		1949-01-01	130	124	0	0	-98.29391	48.034713	Calculated
32137	15306036BBA		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1509	1.22	1510.22		1949-01-01	40	28	0	0	-98.31023	48.03473	Calculated
32139	15306036BBB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1517	1.22	1518.22		1948-01-01	77	0	0	0	-98.312933	48.03473	Calculated
32140	15306036DDD		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1508	1.22	1509.22		1948-01-01	40	38	0	0	-98.293977	48.02201	Calculated
9733	15306102CCB		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	6	1510	1510	1511.25	1511.25	Topographic Map	1940-01-01	0	0	0	60	-98.464099	48.096222	Calculated
12442	15306103BBB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1512	1.25	1513.25	Topographic Map	1973-08-06	60	41	0	0	-98.485762	48.10698	Calculated
12443	15306108CCC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1500	1.25	1501.25	Topographic Map	1973-08-06	60	46	0	0	-98.528923	48.079944	Calculated
12444	15306114CAC		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	4	1520	1520	1521.25	1521.25	Topographic Map	1962-01-01	175	20	0	175	-98.458802	48.069061	Calculated
9734	15306121CCB		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	6	1505	1505	1506.26	1506.26	Topographic Map	1961-01-01	0	0	0	90	-98.507373	48.052749	Calculated
9735	15306125BBA		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	0	1536	1536	1537.25	1537.25	Topographic Map	1973-10-12	80	0	0	80	-98.440035	48.049144	Calculated
12445	15306125DCB		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	PVC	4	1553	1553	1554.25	1554.25	Topographic Map	1962-01-01	130	58	0	130	-98.431938	48.038303	Calculated
12446	15306131DAA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1509	1.25	1510.25	Topographic Map	1973-08-06	60	55	0	0	-98.531772	48.027476	Calculated
12447	15306134AAA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1510	1.25	1511.25	Topographic Map	1973-08-06	60	43	0	0	-98.467033	48.034678	Calculated
12448	15306206AAC		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	4	1495	1495	1496.24	1496.24	Topographic Map	1962-01-01	130	0	0	130	-98.664225	48.105127	Calculated
9736	15306207CCCB1		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1472.78	1472.78	1474.02	1474.02	Survey 0.01 ft	1986-08-07	0	0	15.5	20.5	-98.680699	48.080355	Calculated
9737	15306207CCCB2		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1472.51	1472.51	1473.75	1473.75	Survey 0.01 ft	1986-08-07	0	0	30	35	-98.680699	48.080355	Calculated
9738	15306211DDC		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	0	1520	1520	1521.25	1521.25	Topographic Map		0	0	0	250	-98.5777	48.07998	Calculated
12449	15306214BBB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1497	1.25	1498.25	Topographic Map	1973-08-07	80	67	0	0	-98.593944	48.078156	Calculated
25029	15306215DDC		Ramsey	Devils Lake Basin	Unknown	Unknown	Unknown	24	1483	1483	1484.26	1484.26	Topographic Map	1973-01-01	50	0	0	0	-98.599239	48.065373	Calculated
25030	15306216CBA		Ramsey	Devils Lake Basin	Pierre Shale	Stock Well	Unknown	4	1487	1487	1488.25	1488.25	Topographic Map	1946-01-01	151	0	0	0	-98.634376	48.070767	Calculated
9739	15306216CBB		Ramsey	Devils Lake Basin	Unknown	Municipal Well	Unknown	4	N/A	N/A	N/A	N/A	 	1946-01-01	270	0	0	0	-98.637092	48.070768	Calculated
9740	15306216CBB1		Ramsey	Devils Lake Basin	Unknown	Domestic Well	Steel	24	1482	1482	1483.25	1483.25	Topographic Map	1973-07-28	0	0	1	60	-98.637092	48.070768	Calculated
12450	15306217AAD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1482	1.25	1483.25	Topographic Map	1973-08-07	200	191	0	0	-98.639864	48.076235	Calculated
25031	15306217ADD1		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1483	1.25	1484.25	Topographic Map	1974-01-01	218	0	0	0	-98.639831	48.072582	Calculated
25033	15306217ADD2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1483	1.25	1484.25	Topographic Map	1974-01-01	203	0	0	0	-98.639831	48.072582	Calculated
25034	15306217DAA2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1482	1.25	1483.25	Topographic Map	1973-01-01	205	0	0	0	-98.639794	48.070761	Calculated
12451	15306217DAC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1483	1.25	1484.25	Topographic Map	1937-01-01	40	0	0	0	-98.642483	48.068943	Calculated
25035	15306217DBA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1490	1.25	1491.25	Topographic Map	1974-01-01	0	207	0	0	-98.645184	48.070764	Calculated
25036	15306217DCA		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1490	1.25	1491.25	Topographic Map	1974-01-01	63	0	0	0	-98.645184	48.067126	Calculated
12452	15306218AAB		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1478	1.24	1479.24	Topographic Map	1974-09-11	120	76	0	0	-98.664018	48.078058	Calculated
9741	15306218DDD		Ramsey	Devils Lake Basin	Unnamed	Observation Well		0	1472.44	1470.74	1473.68	1471.98	Survey 0.01 ft	1986-07-22	25	0	20	25	-98.661375	48.065309	Calculated
9742	15306219CCD1		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1458.33	1458.33	1459.57	1459.57	Survey 0.01 ft	1986-07-23	16.8	0	11.8	16.8	-98.677388	48.050866	Calculated
9743	15306219CCD2		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1458.45	1458.45	1459.69	1459.69	Survey 0.01 ft	1986-07-23	34	0	29	34	-98.677388	48.050866	Calculated
25037	15306220DCD		Ramsey	Devils Lake Basin	Unknown	Unknown		0	1492	1492	1493.25	1493.25	Topographic Map	1974-01-01	83	0	0	0	-98.645145	48.050876	Calculated
9744	15306220DDD		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	4	1491	1491	1492.25	1492.25	Topographic Map	1947-01-01	0	0	0	193	-98.639731	48.050879	Calculated
25038	15306221BBA		Ramsey	Devils Lake Basin	Unknown	Stock Well	Unknown	4	1481	1481	1482.25	1482.25	Topographic Map	1946-01-01	164	0	0	0	-98.634319	48.063493	Calculated
12453	15306224AAD		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	Unknown	0	1501	1501	1502.25	1502.25	Topographic Map	1962-01-01	130	0	0	130	-98.553359	48.061884	Calculated
12454	15306226CBA		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	Unknown	0	1502	1502	1503.26	1503.26	Topographic Map	1962-01-01	130	0	0	0	-98.591109	48.041879	Calculated
12455	15306226CCC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1488	1.26	1489.26	Topographic Map	1973-08-07	100	75	0	0	-98.593804	48.036421	Calculated
9745	15306229CCC		Ramsey	Devils Lake Basin	Unnamed	Observation Well - Plugged	ABS	1.25	1487.3	1485.3	1488.54	1486.54	Survey 0.1 ft	1974-09-11	100	64	58	61	-98.658545	48.036382	Calculated
9746	15306307CCC		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	6	1470	1470	1471.19	1471.19	Topographic Map	1920-01-01	124	0	0	124	-98.80965	48.079882	Calculated
12456	15306307CDC		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1463	1.19	1464.19	Topographic Map	1973-08-17	140	110	0	0	-98.8043	48.079865	Calculated
9747	15306309CDD		Ramsey	Devils Lake Basin	Unnamed	Observation Well - Plugged	ABS	1.25	1473.98	1472	1475.19	1473.21	Topographic Map	1973-08-16	140	133	97	103	-98.758336	48.079774	Calculated
9748	15306309DDD1		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1461.07	1461.07	1462.29	1462.29	Survey 0.01 ft	1986-08-07	40	0	35	40	-98.747474	48.079766	Calculated
9749	15306309DDD2		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1458.44	1458.44	1459.66	1459.66	Survey 0.01 ft	1986-08-07	0	0	35	40	-98.747474	48.079766	Calculated
12457	15306311AAA2		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1478	1.24	1479.24	Topographic Map	1973-08-16	180	168	0	0	-98.704272	48.092644	Calculated
9750	15306313BBB		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1491.5	1489.8	1492.73	1491.03	Survey 0.1 ft	1986-09-23	30	0	23	28	-98.701514	48.078092	Calculated
9751	15306313DDC		Ramsey	Devils Lake Basin	Unnamed	Observation Well	Steel	4	1484.75	1484.75	1485.99	1485.99	Survey 0.01 ft	1986-08-07	20	0	15	20	-98.685344	48.065327	Calculated
9752	15306314CCC		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	2	1485.5	1484.3	1486.72	1485.52	Survey 0.1 ft	1986-09-23	20	0	14	19	-98.723174	48.065374	Calculated
9753	15306317DDA2		Ramsey	Devils Lake Basin	Pierre Shale	Unknown	Steel	4	1470	1470	1471.2	1471.2	Topographic Map	1973-04-10	0	0	0	90	-98.769114	48.067061	Calculated
12458	15306321DDB		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well		0	1463	1463	1464.2	1464.2	Topographic Map	1962-01-01	130	71	0	0	-98.750079	48.052583	Calculated
9754	15306321DDD		Ramsey	Devils Lake Basin	Till	Observation Well - Plugged	PVC	1.25	1457.6	1456.1	1458.8	1457.3	Survey 0.1 ft	1986-09-23	20	0	13	18	-98.747388	48.050771	Calculated
12459	15306322DDD		Ramsey	Devils Lake Basin	No Obs Well Installed	Test Hole	None	0	0	1492	1.21	1493.21	Topographic Map	1973-08-20	120	95	0	0	-98.725808	48.050822	Calculated
9755	15306323DCB		Ramsey	Devils Lake Basin	Pierre Shale	Domestic Well	Unknown	4	1500	1500	1501.22	1501.22	Topographic Map	1923-01-01	119	0	0	119	-98.712298	48.052668	Calculated
9756	15306323DDD		Ramsey	Devils Lake Basin	Unknown	Domestic Well	Unknown	0	1502	1502	1503.22	1503.22	Topographic Map	1963-01-01	79	0	0	79	-98.704196	48.050848	Calculated
9757	15306329ADD		Ramsey	Devils Lake Basin	Spiritwood	Observation Well	ABS	1.25	1449.6	1448	1450.78	1449.18	Survey 0.1 ft	1973-08-17	200	172	137	143	-98.768967	48.043619	Calculated
3554	15306330CBC	480228098482501	Benson	Devils Lake Basin	Spiritwood	Observation Well	ABS	1.25	1447.89	1445.6	1449.0400000000002	1446.75	Survey 0.1 ft	1970-06-03	200	181	137	143	-98.808299	48.040731	Calculated
9758	15306334BBC		Ramsey	Devils Lake Basin	Spiritwood	Observation Well - Destroyed	PVC	1.25	1465	1463	1466.19	1464.19	Topographic Map	1973-08-20	200	188	160	163	-98.744715	48.032755	Calculated
21141	15306402AAC		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1454.02	1452.36	1455.22	1453.56	Global Position Survey	1997-06-11	20	0	5	15	-98.836718	48.105205	Calculated
21148	15306402BBD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1461.02	1458.77	1462.21	1459.96	Global Position Survey	1997-06-12	35	0	20	30	-98.850175	48.105162	Calculated
21147	15306402CDB		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1449.37	1447.73	1450.55	1448.91	Global Position Survey	1997-06-12	20	0	5	15	-98.847472	48.096155	Calculated
21145	15306402DBB		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1446.4299999999998	1444.1599999999999	1447.62	1445.35	Global Position Survey	1997-06-11	20	0	5	15	-98.840439	48.099424	GPS - Surveyed
21134	15306403BBD		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1433.75	1432.06	1434.94	1433.25	Global Position Survey	1997-06-10	20	0	5	15	-98.871866	48.105127	Calculated
25039	15306403BDD		Ramsey	Devils Lake Basin	Pierre Shale	Unknown		5	1435	1435	1436.19	1436.19	Topographic Map	1951-01-01	48	0	0	0	-98.866459	48.101504	Calculated
21146	15306403DBB		Ramsey	Devils Lake Basin	Clay Sediments	Observation Well	PVC	2	1444.31	1442.87	1445.5	1444.06	Global Position Survey	1997-06-12	20	0	5	15	-98.86375	48.099701	Calculated
9760	15306404ADD1		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1430.59	1428.86	1431.78	1430.05	Survey 0.01 ft		25	3	14.5	24.5	-98.877276	48.101461	Calculated
9761	15306404ADD2		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1431.58	1428.82	1432.77	1430.01	Survey 0.01 ft		8	3	8	13	-98.877276	48.101461	Calculated
9763	15306404BBB		Ramsey	Devils Lake Basin	Pierre Shale	Observation Well	PVC	2	1445.04	1443.13	1446.23	1444.3200000000002	Survey 0.01 ft	1986-09-30	30	23	23	28	-98.896251	48.106907	Calculated
9764	15306404CAA1		Ramsey	Devils Lake Basin	Sand Sediments	Observation Well	PVC	2	1430.21	1428.56	1431.4	1429.75	Survey 0.01 ft		25	0	19.5	24.5	-98.888094	48.099642	Calculated
9765	15306404CAA2		Ramsey	Devils Lake Basin	Till	Observation Well	PVC	2	1429.01	1428.54	1430.2	1429.73	Survey 0.01 ft		13	0	8	13	-98.888094	48.099642	Calculated
