start_datetime,transh_grpid:2_k:2_i:99_j:113,transh_grpid:3_k:2_i:92_j:97,transh_grpid:5_k:2_i:100_j:98,transh_grpid:6_k:2_i:115_j:122,transh_grpid:7_k:2_i:108_j:114,transh_grpid:8_k:0_i:115_j:110,transh_grpid:9_k:2_i:108_j:98,transh_grpid:11_k:2_i:116_j:99,transh_grpid:12_k:0_i:124_j:114,transh_grpid:13_k:2_i:124_j:103,transh_grpid:14_k:2_i:93_j:96,transh_grpid:15_k:2_i:94_j:97,transh_grpid:16_k:2_i:99_j:93,transh_grpid:17_k:0_i:98_j:93,transh_grpid:17_k:1_i:98_j:93,transh_grpid:17_k:2_i:98_j:93,transh_grpid:18_k:0_i:98_j:97,transh_grpid:18_k:1_i:98_j:97,transh_grpid:19_k:2_i:98_j:96,transh_grpid:22_k:2_i:99_j:97,transh_grpid:26_k:2_i:100_j:74,transh_grpid:27_k:2_i:99_j:82,transh_grpid:28_k:0_i:92_j:68,transh_grpid:29_k:0_i:94_j:50,transh_grpid:32_k:2_i:108_j:75,transh_grpid:33_k:2_i:107_j:83,transh_grpid:34_k:2_i:101_j:97,transh_grpid:35_k:2_i:100_j:91,transh_grpid:36_k:2_i:104_j:93,transh_grpid:37_k:2_i:107_j:91,transh_grpid:38_k:2_i:112_j:84,transh_grpid:41_k:2_i:108_j:74,transh_grpid:42_k:0_i:111_j:74,transh_grpid:44_k:0_i:113_j:67,transh_grpid:45_k:0_i:109_j:58,transh_grpid:47_k:2_i:117_j:81,transh_grpid:48_k:2_i:116_j:83,transh_grpid:49_k:2_i:119_j:86,transh_grpid:51_k:2_i:120_j:91,transh_grpid:59_k:0_i:108_j:43,transh_grpid:60_k:0_i:109_j:27,transh_grpid:62_k:2_i:51_j:96,transh_grpid:63_k:2_i:60_j:97,transh_grpid:64_k:2_i:59_j:104,transh_grpid:65_k:2_i:67_j:104,transh_grpid:66_k:0_i:69_j:104,transh_grpid:67_k:0_i:70_j:102,transh_grpid:68_k:0_i:71_j:99,transh_grpid:69_k:0_i:75_j:97,transh_grpid:71_k:2_i:75_j:104,transh_grpid:72_k:2_i:76_j:97,transh_grpid:73_k:2_i:88_j:97,transh_grpid:74_k:2_i:92_j:101,transh_grpid:75_k:2_i:91_j:105,transh_grpid:76_k:2_i:83_j:107,transh_grpid:77_k:2_i:91_j:113,transh_grpid:78_k:2_i:46_j:96,transh_grpid:80_k:2_i:47_j:80,transh_grpid:81_k:2_i:50_j:80,transh_grpid:82_k:2_i:51_j:80,transh_grpid:83_k:0_i:52_j:80,transh_grpid:83_k:2_i:52_j:80,transh_grpid:84_k:2_i:51_j:63,transh_grpid:85_k:2_i:52_j:69,transh_grpid:86_k:2_i:55_j:73,transh_grpid:87_k:2_i:54_j:88,transh_grpid:88_k:2_i:60_j:93,transh_grpid:90_k:2_i:63_j:90,transh_grpid:93_k:2_i:64_j:89,transh_grpid:95_k:2_i:60_j:88,transh_grpid:96_k:0_i:61_j:81,transh_grpid:98_k:2_i:68_j:89,transh_grpid:99_k:2_i:60_j:80,transh_grpid:100_k:2_i:60_j:74,transh_grpid:101_k:0_i:67_j:74,transh_grpid:102_k:2_i:60_j:66,transh_grpid:103_k:2_i:62_j:67,transh_grpid:106_k:2_i:62_j:63,transh_grpid:107_k:2_i:60_j:58,transh_grpid:108_k:2_i:68_j:58,transh_grpid:109_k:0_i:68_j:54,transh_grpid:110_k:0_i:72_j:58,transh_grpid:111_k:0_i:74_j:57,transh_grpid:112_k:2_i:68_j:62,transh_grpid:113_k:2_i:70_j:63,transh_grpid:114_k:0_i:71_j:61,transh_grpid:115_k:0_i:74_j:61,transh_grpid:116_k:0_i:74_j:66,transh_grpid:116_k:2_i:74_j:66,transh_grpid:118_k:2_i:68_j:69,transh_grpid:119_k:2_i:68_j:74,transh_grpid:121_k:0_i:68_j:85,transh_grpid:121_k:2_i:68_j:85,transh_grpid:122_k:2_i:68_j:97,transh_grpid:123_k:0_i:75_j:89,transh_grpid:123_k:2_i:75_j:89,transh_grpid:124_k:0_i:76_j:95,transh_grpid:124_k:2_i:76_j:95,transh_grpid:126_k:0_i:80_j:97,transh_grpid:126_k:2_i:80_j:97,transh_grpid:127_k:0_i:76_j:82,transh_grpid:127_k:2_i:76_j:82,transh_grpid:129_k:2_i:77_j:78,transh_grpid:130_k:2_i:82_j:82,transh_grpid:132_k:0_i:90_j:59,transh_grpid:133_k:0_i:90_j:70,transh_grpid:134_k:0_i:90_j:69,transh_grpid:136_k:2_i:91_j:82,transh_grpid:137_k:2_i:84_j:97,transh_grpid:138_k:2_i:92_j:90,transh_grpid:140_k:0_i:61_j:41,transh_grpid:141_k:0_i:67_j:25,transh_grpid:159_k:0_i:74_j:13,transh_grpid:163_k:0_i:76_j:13,transh_grpid:165_k:0_i:76_j:14,transh_grpid:166_k:0_i:77_j:16,transh_grpid:167_k:0_i:76_j:17,transh_grpid:168_k:0_i:73_j:26,transh_grpid:169_k:0_i:76_j:48,transh_grpid:170_k:0_i:76_j:42,transh_grpid:171_k:0_i:78_j:42,transh_grpid:172_k:0_i:80_j:34,transh_grpid:173_k:0_i:81_j:34,transh_grpid:182_k:0_i:79_j:16,transh_grpid:187_k:0_i:77_j:14,transh_grpid:189_k:0_i:80_j:17,transh_grpid:193_k:0_i:84_j:14,transh_grpid:204_k:0_i:86_j:15,transh_grpid:208_k:0_i:92_j:35,transh_grpid:209_k:0_i:92_j:39,transh_grpid:210_k:0_i:92_j:43,transh_grpid:212_k:2_i:26_j:69,transh_grpid:213_k:2_i:28_j:79,transh_grpid:214_k:2_i:34_j:69,transh_grpid:215_k:1_i:43_j:69,transh_grpid:215_k:2_i:43_j:69,transh_grpid:216_k:2_i:43_j:69,transh_grpid:217_k:2_i:43_j:69,transh_grpid:218_k:2_i:38_j:80,transh_grpid:219_k:2_i:42_j:80,transh_grpid:220_k:0_i:7_j:53,transh_grpid:220_k:2_i:7_j:53,transh_grpid:221_k:2_i:13_j:63
2011-03-01,1373.6353686635946,1450.8655069124425,1449.3229032258064,1373.211474654378,1373.3917511520738,1435.3575580857703,1445.51767281106,1373.14133640553,,1372.8852534562213,1450.4436175115209,1450.086935483871,1451.6771666666668,1470.9555760368664,1460.9418663594472,1449.9737788018433,1466.7519815668204,1462.2949078341014,1449.600875576037,1449.2484101382486,1457.877465437788,1452.4931566820278,1469.7131566820276,1468.7401152073733,,1452.1524193548387,1449.6288479262673,,1450.1356682027651,,,1454.686728110599,,,,,1415.4866359447005,,1377.2801612903227,1470.864331797235,1457.9143087557604,1460.6347004608294,1466.1132718894007,1462.65732718894,1458.644719387755,1456.3329081632653,1460.407806122449,1458.9309948979592,1447.6876020408163,1456.3844642857143,,1451.9686866359446,1451.019124423963,1447.2982488479263,1454.1503917050693,1373.5235328185329,1460.2922350230415,1458.1223732718893,1453.8454252873562,1453.7897298850578,1502.3410833333332,1456.0640317460318,1460.5717972350228,1458.0888940092163,1458.0328110599078,1457.9736293436295,1459.6684792626727,,1457.4594930875576,1456.0305174808427,,1457.0758755760369,1457.8881797235022,1457.9042626728112,1475.0941705069126,1467.9889400921659,,,1468.388940092166,1468.3483640552995,1470.5438709677417,1468.095184331797,,1468.4408294930874,,,,1467.4057834101382,1467.5304147465436,1467.7957603686637,1467.9632949308755,1470.9297004608295,1457.223410138249,1457.7118202764977,1476.5063133640551,1455.4096543778803,1471.1588248847925,1455.4035714285712,1473.711290322581,1454.3473502304148,1467.1824654377883,1455.7771889400922,,1454.61400921659,,,,1449.9306075533664,1453.2601152073732,1451.8947695852537,,,,,1468.5092165898616,1467.0997152777777,,1467.7317050691245,1466.751866359447,1467.442997652582,1467.0632142857144,,,1467.3534729654405,,,,,,,,,,,1475.537995391705,1458.048456221198,1458.1200460829493,,1458.181935483871,1458.1599078341017,1491.3387500000001,1455.6824719827587,1457.252211981567
2011-04-01,1373.6082258064519,1450.866935483871,1449.3029032258062,1373.1029032258064,1373.3403225806453,1435.354297191076,1445.5533870967743,1373.004193548387,,1372.7309677419355,1450.4679032258064,1450.176935483871,1451.8906666666667,1471.2812903225806,1461.0175806451614,1449.9280645161293,1466.9548387096775,1462.379193548387,1449.5751612903225,1449.2298387096776,1458.180322580645,1452.628870967742,1469.848870967742,1468.8672580645164,,1452.3424193548387,1449.5974193548388,,1450.0670967741937,,,1455.0438709677421,,,,,1417.478064516129,,1377.2101612903227,1471.5529032258064,1458.081451612903,1460.9861290322583,1466.376129032258,1462.9316129032259,1459.0480357142856,1456.380357142857,1460.4046428571428,1458.881964285714,1447.5832142857141,1456.81625,,1452.007258064516,1451.0448387096774,1447.349677419355,1454.3346774193549,1373.5414864864865,1460.6508064516129,1458.5095161290324,,,1503.0436111111112,1455.8731111111113,1460.9432258064517,1458.4803225806452,1458.4070967741936,1458.5002702702702,1459.9741935483871,,1457.7680645161288,1458.7334490740743,,1457.3601612903226,1458.235322580645,1458.2685483870966,1475.232741935484,1468.1832258064517,,,1468.5832258064515,1468.526935483871,1470.7238709677417,1468.236612903226,,1468.612258064516,,,,1467.4643548387098,1467.6161290322582,1467.9529032258063,1468.127580645161,1470.971129032258,1457.5148387096774,1457.9846774193547,1476.7777419354838,1455.6482258064518,1471.2259677419354,1455.625,1473.7712903225806,1454.5230645161291,1467.1753225806453,1456.0229032258064,,1454.8225806451612,,,,1452.4385714285715,1453.3872580645161,1451.9504838709677,,,,,1468.7606451612903,1467.9404398148147,,1467.8774193548386,1466.8275806451613,1467.4536220657278,1467.0632142857144,,,1467.808338969404,,,,,,,,,,,1475.4337096774193,1458.4527419354838,1458.5429032258064,,1458.5819354838711,1458.5541935483873,1491.3645833333333,1457.431736111111,1457.7093548387097
2011-05-01,1373.5819585253455,1450.86831797235,1449.283548387097,1372.9978341013823,1373.2905529953919,1435.3511414865332,1445.5879493087557,1372.8714746543778,,1372.5816589861752,1450.491405529954,1450.2640322580644,1452.2306666666666,1471.5964976958526,1461.0908525345621,1449.8838248847926,1467.1511520737329,1462.4607603686634,1449.550276497696,1449.2118663594472,1458.4734101382487,1452.760207373272,1469.980207373272,1468.9902995391706,,1452.5262903225807,1449.5670046082948,,1450.000737327189,,,1455.3894930875576,,,,,1419.405253456221,,1377.1424193548387,1472.219262672811,1458.243202764977,1461.3262211981566,1466.6305069124426,1463.1970506912444,1459.363073979592,1456.4277636054424,1460.395093537415,1458.8097831632654,1447.4730867346939,1457.124732142857,,1452.0445852534563,1451.069723502304,1447.3994470046084,1454.51301843318,1373.558861003861,1460.997811059908,1458.8841705069124,,,1503.2269444444444,1455.6883492063494,1461.3026728110601,1458.859124423963,1458.7693087557604,1459.0099227799228,1460.2700460829494,,1458.06668202765,1459.0431712962966,,1457.6352764976957,1458.571267281106,1458.6210829493089,1475.3668433179723,1468.3712442396313,,,1468.7712442396312,1468.6997465437787,1470.898064516129,1468.3734792626726,,1468.7781566820274,,,,1467.5210368663595,1467.699078341014,1468.1049769585252,1468.2865668202764,1471.0112211981568,1457.7968663594472,1458.248732718894,1477.0404147465438,1455.8791013824887,1471.2909447004608,1455.8392857142858,1473.8293548387098,1454.6931105990784,1467.1684101382489,1456.2606912442395,,1455.0244239631336,,,,1452.4385714285715,1453.5102995391705,1452.004400921659,,,,,1469.0039631336406,1468.1973842592595,,1468.0184331797236,1466.9008525345623,1467.4639037558686,1467.0632142857144,,,1468.4510925925927,,,,,,,,,,,1475.3327880184331,1458.843986175115,1458.9521198156683,,1458.9690322580645,1458.9357603686635,1491.3895833333333,1457.8775694444446,1458.1517511520738
2011-06-01,1373.4734792626728,1450.1809447004607,1448.481059907834,1372.883917050691,1373.1774193548388,1435.347880591839,1445.5793317972352,1372.7464516129035,,1372.4451152073734,1449.963202764977,1449.7923732718893,1451.0733333333333,1471.7439631336406,1461.1586405529954,1449.4026267281106,1467.2398617511521,1462.5271658986173,1448.982995391705,1448.2977188940092,1458.540276497696,1452.5140322580648,1470.059746543779,1469.074078341014,,1452.4056451612903,1448.884930875576,,1449.5503686635943,,,1455.4933179723505,,,,,1421.004055299539,,1377.0608525345622,1472.701059907834,1458.4062442396314,1461.3052534562214,1466.759539170507,1463.2313824884793,1458.6740178571426,1456.4622023809525,1460.3220833333332,1458.4988392857142,1447.2166071428574,1456.1563392857142,,1451.3512211981567,1450.4827188940094,1447.4382949308756,1454.0618663594469,1373.4853474903473,1461.0085483870969,1458.7317281105993,,,1503.3558333333335,1455.4974285714284,1461.3899078341015,1458.7445622119817,1458.5060829493088,1458.7730501930503,1459.7150230414745,,1456.7597695852535,1458.255882936508,,1456.3594239631338,1458.0381336405528,1458.2494700460832,1475.345921658986,1467.2899078341013,,,1468.4770506912441,1468.5366589861753,1471.040460829493,1468.4920967741934,,1468.6362211981566,,,,1467.555875576037,1467.745253456221,1467.5853456221196,1467.7600691244238,1471.0245391705068,1456.711290322581,1457.4190092165898,1477.1466359447004,1454.9477649769585,1471.3429723502304,1454.825,1473.8811059907835,1453.506198156682,1467.1352764976957,1455.4596313364054,,1454.3707834101383,,,,1452.4385714285715,1452.6383640552997,1451.4297004608295,,,,,1469.220552995392,1468.3772123015874,,1468.0863594470045,1466.962926267281,1467.474528169014,,,,1468.8762826086956,,,,,,,,,,,1475.3681797235026,1458.8402073732718,1459.1096313364055,,1458.9559447004608,1458.8678801843319,1491.464107142857,1458.2368154761905,1458.506589861751
2011-07-01,1373.1455363543266,1447.381940860215,1445.1492089093701,1372.707367639529,1372.882004693634,1435.344724887296,1445.4632119815667,1372.595558371736,,1372.2965220174092,1447.4430739887353,1447.291171018945,1446.9565,1471.4135954941116,1461.1918576548899,1447.0486226318485,1467.0323402457757,1462.5242329749103,1446.2793819764463,1444.7081418330774,1457.3713115719406,1450.5234769585254,1469.966778545827,1469.0523714797748,,1450.629007424475,1445.9111026625703,,1447.304878392217,,,1454.1630801331282,,,,,1418.3675115207375,,1376.9618978494623,1472.4966771633383,1458.5614457245263,1459.9702055811572,1466.402975422427,1462.5402562724014,1456.2413015873017,1456.4528174603176,1460.2606825396824,1458.1919841269842,1446.9834920634921,1453.130365079365,,1448.5046413210446,1447.8409672299026,1447.4501328725041,1451.5347995391705,1373.1688710853712,1459.7113860727088,1456.8685604198668,,,1503.3385753968253,1455.3126666666665,1460.3330442908346,1456.97089093702,1456.3748545826934,1456.5035703560707,1457.1912171018948,,1452.324797235023,1455.0261253306878,,1451.9919930875576,1455.2953830005122,1455.8571574500768,1475.0348983614952,1463.4308379416282,,,1467.147242703533,1467.6304408602152,1471.082103942652,1468.5056848438298,,1467.8191730670765,,,,1467.5142895545314,1467.6445785970302,1464.7363358934972,1464.6083973374296,1470.9897849462363,1452.7538640552996,1454.1566328725037,1476.8547555043522,1451.3193141321046,1471.370561699949,1451.0343253968254,1473.907190732207,1449.3394718381976,1467.0609861751152,1452.122105734767,,1451.3749846390167,,,,1450.8144675324675,1449.2206810035843,1448.777844342038,,,,,1469.3241469534048,1468.3258746693123,,1467.93941218638,1466.9786989247311,1467.484809859155,,,,1468.9374336917563,,,,,,,,,,,1475.8060156169995,1457.3813428059395,1457.9155104966717,,1457.4224249871993,1457.2073520225292,1491.7022440476192,1458.0653878968253,1458.3141705069124
2011-08-01,1372.7042261904762,1444.436023809524,1441.6610714285714,1372.3145595238095,1372.4401825396826,1435.341463992602,1445.332988095238,1372.2092976190477,,1371.9087499999998,1444.2262142857144,1444.0699285714286,1443.7221666666667,1470.7493333333332,1461.1723333333334,1443.629880952381,1466.6862023809522,1462.376178571429,1442.7212619047618,1441.338238095238,1454.8609285714288,1447.1482857142857,1469.6655595238096,1468.9090238095237,,1447.2040833333333,1442.4027023809524,,1443.762976190476,,,1451.188047619048,,,,,1409.9519642857144,,1376.9120595238096,1471.657095238095,1458.677345238095,1457.9546785714285,1465.698892857143,1461.6375714285714,1454.406675770308,1456.418383053221,1460.2980917366947,1458.3893221288515,1447.1714908963586,1450.843838935574,,1445.6280833333335,1444.6920595238093,1447.4654642857142,1448.473119047619,1372.7430476190477,1457.5908214285714,1454.4996666666666,,,1503.3605119047618,1455.121746031746,1458.3667380952381,1454.594285714286,1454.014011904762,1454.3891071428573,1455.5980833333335,,1450.9311071428572,1453.216869047619,,1450.4292857142857,1453.094238095238,1453.519845238095,1474.7390833333332,1461.7724166666667,,,1466.576011904762,1467.1922261904763,1471.0979523809524,1468.3484523809525,,1467.434107142857,,,,1467.3613690476193,1467.3856428571426,1461.671226190476,1460.8496428571427,1470.928630952381,1450.963369047619,1452.3415833333336,1476.4040476190478,1449.0240000000001,1471.4238571428573,1448.8110714285715,1473.9492500000003,1447.0956190476188,1466.796869047619,1449.711785714286,,1448.631011904762,,,,1447.8860238095237,1446.4865476190475,1445.6463690476191,,,,,1469.3164642857143,1468.2194047619048,,1467.739392857143,1466.920511904762,1467.4954342723004,,,,1468.7822336601307,,,,,,,,,,,1476.345142857143,1455.1341666666667,1455.284511904762,,1455.0009166666669,1454.8104999999998,1491.973738095238,1457.0505595238096,1457.2561904761903
2011-09-01,1372.2804166666667,1445.168380952381,1443.0991428571429,1371.8398690476192,1371.9996984126983,1435.3382030979078,1445.2403452380952,1371.7280119047618,,1371.422988095238,1444.662261904762,1444.5380952380951,1444.4473333333333,1469.959595238095,1461.1277857142857,1443.9813333333334,1466.2795595238094,1462.1024404761906,1443.5137380952378,1443.034119047619,1454.1014523809524,1446.7542142857142,1469.2249404761903,1468.579619047619,,1446.6005357142858,1443.3925833333335,,1443.789857142857,,,1450.331880952381,,,,,1409.6991071428572,,1376.9329166666669,1470.7411904761905,1458.6490357142857,1457.6559166666666,1465.4331785714285,1461.5225952380954,1454.80675,1456.35975,1460.2722499999998,1458.4855,1447.2959166666665,1451.3601666666666,,1446.3225833333333,1445.1486785714287,1447.482464285714,1448.7168333333334,1372.3302142857142,1457.1927023809521,1454.4092619047622,,,1503.504988095238,1455.1818063492062,1457.8177619047617,1454.4288571428572,1454.153392857143,1454.8207261904759,1456.476892857143,,1453.3193928571427,1454.4959642857143,,1452.7085000000002,1453.8129047619047,1453.8850595238096,1474.1826071428573,1464.504273809524,,,1467.3395119047616,1467.6572261904762,1471.1145714285713,1468.1488333333332,,1467.8414404761907,,,,1467.1667261904763,1467.1927619047617,1463.3372738095238,1462.6439761904762,1470.7564166666666,1452.8264404761906,1453.6907976190475,1475.809642857143,1450.432142857143,1471.4419047619049,1450.3780238095237,1474.0247261904763,1448.9423095238096,1466.1470833333333,1450.8444523809524,,1449.3640119047618,,,,1447.8950238095238,1447.5666428571428,1446.061130952381,,,,,1469.2421547619047,1468.2217142857146,,1467.6720595238098,1466.7985833333335,1467.4928676391683,,,,1468.664411145016,,,,,,,,,,,1476.5181904761905,1454.7642142857144,1454.501107142857,,1454.6033214285712,1454.532119047619,1491.9548095238094,1456.1303214285715,1456.339119047619
2011-10-01,1371.9171428571428,1448.1322023809523,1446.8596071428572,1371.5585238095239,1371.66973015873,1435.335047393365,1445.1958095238094,1371.4742738095238,,1371.1950476190475,1447.7137142857143,1447.6233452380952,1446.6726666666666,1469.6084047619047,1461.0966547619048,1447.2035595238094,1465.8655357142857,1461.9085595238096,1447.066369047619,1446.8044761904762,1455.4323452380954,1449.2353928571429,1468.9026666666666,1468.3552976190476,,1448.9682500000001,1446.9394642857142,,1446.8449404761902,,,1451.9916785714288,,,,,1415.0794166666667,,1376.9014404761904,1469.9790357142858,1458.5186785714284,1458.6936523809525,1465.671630952381,1462.0089404761904,1456.1506470588236,1456.341681372549,1460.2900588235293,1458.5890882352942,1447.4491862745099,1453.1418725490196,,1449.1157380952382,1448.0943452380952,1447.5245357142855,1451.2226309523808,1371.9497142857144,1458.258019047619,1455.9338809523808,,,1503.6634642857143,1456.232857936508,1458.914380952381,1455.9169285714286,1455.7809285714286,1456.214519047619,1457.8745595238097,,1455.1526666666666,1456.204214285714,,1454.679488095238,1455.5897976190474,1455.6050952380951,1473.8952142857145,1466.8738452380953,,,1468.0036785714285,1468.0536904761905,1471.0361666666665,1468.0353095238095,,1468.1706666666664,,,,1467.176238095238,1467.2418928571428,1466.4093809523808,1466.32825,1470.6805,1454.8055595238095,1455.5023571428571,1475.3295833333334,1452.7095595238095,1471.347107142857,1452.6784523809524,1473.9402738095237,1451.4300714285714,1465.868107142857,1453.0930238095239,,1451.7601547619047,,,,1450.415392857143,1450.2195476190477,1448.8440357142856,,,,,1469.1629523809524,1468.2812380952382,,1467.6483333333333,1466.6922738095238,1467.403123004695,,,,1468.6668518518518,,,,,,,,,,,1476.4424523809523,1456.0446190476189,1455.8880952380953,,1456.0191904761903,1455.9822738095238,1491.8221666666666,1456.0552023809526,1456.3005357142856
2011-11-01,1371.7476800976801,1450.4465973748474,1449.0773571428572,1371.4617875457875,1371.5337432844933,1435.3317864986707,1445.2015222832722,1371.3981556776555,,1371.1480796703295,1450.0602292429794,1449.9759426129426,1449.4011666666668,1469.636204212454,1461.08557997558,1449.489489010989,1465.5860564713064,1461.833446886447,1449.3519926739928,1448.9894383394383,1456.6963995726499,1451.3165467032968,1468.7213315018316,1468.3133595848594,,1450.9923745421247,1449.161818986569,,1449.0826239316239,,,1453.540993284493,,,,,1417.0731388888887,,1376.7784945054946,1469.3289810744811,1458.3501282051284,1459.4738603174603,1465.9909676434677,1462.5338901098903,1457.4952426739926,1456.368101037851,1460.3796306471306,1458.8693467643468,1447.9425531135532,1454.8575561660562,,1451.4058012820512,1450.4791278998778,1447.5534423076922,1453.2663983516484,1371.7695723443221,1459.0660420634922,1457.277617216117,,,1503.7996095848596,1457.5658299755798,1460.0172857142857,1457.2279743589743,1457.1732307692307,1457.1697603174605,1459.07027991453,,1456.6547313797314,1457.6286153846154,,1456.2773806471307,1457.0642084859585,1457.0568235653234,1474.1383736263735,1467.7808537851038,,,1468.3191285103785,1468.2124355921856,1470.8416352258853,1467.9463727106229,,1468.2993452380952,,,,1467.283987179487,1467.3488647741146,1467.4767127594628,1467.5883675213674,1470.7395555555556,1456.4077985347985,1456.99618986569,1475.1499847374846,1454.551702991453,1471.1939197191698,1454.5439371184373,1473.6616446886446,1453.452452991453,1466.0882594627594,1454.9050534188034,,1453.6943476800977,,,,1452.4918705738708,1452.396416971917,1451.0477707570208,,,,,1469.059869047619,1468.2573046398045,,1467.5927124542125,1466.6023626373628,1467.2458333333334,,,,1468.5696252512355,,,,,,,,,,,1476.1654285714287,1457.2423556166057,1457.1710106837609,,1457.3088656898656,1457.2866923076922,1491.6926202686202,1456.4215628815627,1456.687231990232
2011-12-01,1371.7737912087912,1451.1073076923078,1449.4610714285714,1371.5005494505494,1371.5688186813188,1435.3286307941278,1445.2151373626373,1371.4456318681318,,1371.2056868131867,1450.816510989011,1450.7298076923075,1450.8491666666666,1469.6487637362636,1461.091730769231,1450.213489010989,1465.473131868132,1461.801565934066,1449.9660164835163,1449.271978021978,1457.1979670329672,1452.061868131868,1468.5894505494507,1468.281565934066,,1451.7452197802197,1449.673791208791,,1449.840631868132,,,1454.1766758241756,,,,,1418.1792857142857,,1376.6779945054946,1468.923489010989,1458.17739010989,1459.8375714285714,1466.1925549450548,1462.819532967033,1458.0331593406595,1456.3834065934066,1460.4032417582418,1458.9937912087914,1448.2302197802198,1455.504945054945,,1452.1528846153847,1451.278131868132,1447.5062637362637,1453.9816483516486,1371.7920604395606,1459.4426428571428,1457.8115934065934,,,1503.8904945054944,1458.104945054945,1460.4614285714285,1457.7515934065934,1457.714945054945,1457.5822857142857,1459.538021978022,,1457.2148901098903,1458.1681868131866,,1456.8582417582415,1457.6215934065935,1457.6115934065933,1474.2906593406594,1467.859945054945,,,1468.3130769230768,1468.1915109890108,1470.6406868131867,1467.8814560439562,,1468.2782142857143,,,,1467.3168681318682,1467.376813186813,1467.5951373626372,1467.7251373626375,1470.75,1456.9899175824175,1457.5514835164836,1475.044587912088,1455.2049450549453,1471.0525824175825,1455.2049450549453,1473.3801923076926,1454.154945054945,1466.2591483516483,1455.5466208791208,,1454.3783516483516,,,,1453.223434065934,1453.1381868131866,1451.8017032967032,,,,,1468.9646428571427,1468.146153846154,,1467.5465934065935,1466.5448626373627,1467.1564285714287,,,,1468.4158460192475,,,,,,,,,,,1475.7407142857144,1457.746565934066,1457.7033241758243,,1457.8349450549451,1457.816620879121,1491.4448901098901,1456.7396978021977,1457.0130494505495
2012-01-01,1371.8589560439564,1451.2265384615387,1449.350357142857,1371.6027472527473,1371.6590934065935,1435.3253698994336,1445.2406868131868,1371.5631593406592,,1371.3334340659342,1451.097554945055,1451.0040384615386,1451.5826666666665,1469.7288186813187,1461.1036538461537,1450.552445054945,1465.4356593406592,1461.7828296703296,1450.1550824175824,1449.01989010989,1457.4398351648351,1452.4093406593406,1468.4872527472528,1468.2628296703297,,1452.096098901099,1449.758956043956,,1450.2681593406594,,,1454.488379120879,,,,,1419.2864285714286,,1376.6149725274727,1468.642445054945,1458.0019505494504,1460.2125238095239,1466.3577747252748,1463.0426648351647,1458.3107967032968,1456.3970329670328,1460.386208791209,1459.078956043956,1448.2710989010989,1455.8047252747251,,1452.379423076923,1451.5506593406594,1447.4313186813185,1454.2882417582418,1371.8653021978023,1459.830880952381,1458.107967032967,,,1503.9824725274725,1458.4047252747253,1460.727142857143,1458.0479670329669,1458.0147252747256,1458.0074285714286,1459.79010989011,,1457.5044505494507,1458.4509340659342,,1457.1512087912085,1457.917967032967,1457.9079670329668,1474.4132967032967,1467.8497252747252,,,1468.2653846153846,1468.162554945055,1470.458434065934,1467.8422802197804,,1468.2560714285714,,,,1467.3543406593408,1467.4040659340658,1467.620686813187,1467.7506868131868,1470.75,1457.284587912088,1457.8274175824176,1474.9679395604396,1455.5047252747254,1470.9129120879122,1455.5047252747252,1473.1059615384615,1454.4547252747252,1466.4107417582418,1455.8481043956044,,1454.6917582417584,,,,1453.5521703296704,1453.420934065934,1452.1185164835163,,,,,1468.8982142857142,1468.0507692307692,,1467.5329670329668,1466.5193131868132,1467.1121428571428,,,,1468.3594138232722,,,,,,,,,,,1475.2535714285716,1458.0378296703298,1458.011620879121,,1458.1347252747253,1458.1181043956044,1491.1144505494508,1456.9934890109892,1457.2702472527474
